ocid,buyer_name,province,category,method,tender_date,contract_id,contract_value,duration_days,award_id,award_value,supplier_name,year,month,quarter,log_value,duration_years,is_year_end_quarter,is_peak_month,province_quarter,prov_cat_q,supplier_prior_awards,is_new_supplier,duration_band
ocds-00000745,Dept of Education,Gauteng,Goods,open,2023-05-15,c-00000745,694779.05,1544,a-00000745,692097.2856030663,Supplier_0231,2023,5,2,13.451350599638062,4.227241615331964,0,0,Gauteng_Q2,Gauteng_Goods_Q2,20,0,>3yr
ocds-00000746,Dept of Education,Western Cape,Goods,selective,2025-02-15,c-00000746,514748.97,86,a-00000746,539615.4861981447,Supplier_0043,2025,2,1,13.151436566609314,0.23545516769336072,0,0,Western Cape_Q1,Western Cape_Goods_Q1,49,0,<3mo
ocds-00000747,eThekwini,Western Cape,Works,open,2023-07-04,c-00000747,2467931.12,1722,a-00000747,2565392.3464404535,Supplier_0029,2023,7,3,14.718891159577309,4.714579055441479,0,0,Western Cape_Q3,Western Cape_Works_Q3,74,0,>3yr
ocds-00000748,City of Johannesburg,Eastern Cape,Works,open,2022-12-18,c-00000748,36108394.34,53,a-00000748,35250763.84290224,Supplier_0011,2022,12,4,17.40203595416045,0.14510609171800137,1,0,Eastern Cape_Q4,Eastern Cape_Works_Q4,90,0,<3mo
ocds-00000749,SANRAL,Gauteng,Services,open,2022-08-11,c-00000749,156815.34,746,a-00000749,162353.2002885543,Supplier_0071,2022,8,3,11.962830590652718,2.0424366872005475,0,1,Gauteng_Q3,Gauteng_Services_Q3,22,0,2-3yr
ocds-00000750,eThekwini,Gauteng,Works,open,2024-01-05,c-00000750,2442980.09,571,a-00000750,2434398.128178684,Supplier_0002,2024,1,1,14.708729609726907,1.5633127994524298,0,0,Gauteng_Q1,Gauteng_Works_Q1,146,0,1-2yr
ocds-00000751,Dept of Health,Free State,Services,open,2022-09-19,c-00000751,2305398.65,908,a-00000751,2292163.1311877025,Supplier_0002,2022,9,3,14.650764603331565,2.485968514715948,0,0,Free State_Q3,Free State_Services_Q3,146,0,2-3yr
ocds-00000752,City of Cape Town,Gauteng,Services,open,2022-10-26,c-00000752,1560715.31,1763,a-00000752,1615465.6091182227,Supplier_0178,2022,10,4,14.260655446914946,4.826830937713894,1,0,Gauteng_Q4,Gauteng_Services_Q4,15,0,>3yr
ocds-00000753,Eskom,Western Cape,Services,open,2022-04-15,c-00000753,605472.01,848,a-00000753,611383.1722744392,Supplier_0310,2022,4,2,13.313765266250174,2.321697467488022,0,0,Western Cape_Q2,Western Cape_Services_Q2,7,0,2-3yr
ocds-00000754,Dept of Public Works,Mpumalanga,Works,open,2025-12-26,c-00000754,9872034.24,774,a-00000754,9594610.560737252,Supplier_0335,2025,12,4,16.105216594812994,2.1190965092402463,1,0,Mpumalanga_Q4,Mpumalanga_Works_Q4,25,0,2-3yr
ocds-00000755,Dept of Health,Western Cape,Works,open,2023-04-22,c-00000755,4037722.31,1139,a-00000755,4113885.5792150884,Supplier_0194,2023,4,2,15.211191553961893,3.1184120465434635,0,0,Western Cape_Q2,Western Cape_Works_Q2,11,0,>3yr
ocds-00000756,Dept of Education,KwaZulu-Natal,Goods,selective,2025-08-23,c-00000756,2515293.7,997,a-00000756,2470726.3422368295,Supplier_0493,2025,8,3,14.737900531589665,2.729637234770705,0,1,KwaZulu-Natal_Q3,KwaZulu-Natal_Goods_Q3,9,0,2-3yr
ocds-00000757,Dept of Health,Western Cape,Works,open,2022-11-26,c-00000757,34997191.83,1326,a-00000757,34705695.54308845,Supplier_0254,2022,11,4,17.370778411379963,3.6303901437371664,1,0,Western Cape_Q4,Western Cape_Works_Q4,12,0,>3yr
ocds-00000758,SANRAL,Gauteng,Works,open,2025-03-23,c-00000758,2463869.61,880,a-00000758,2487165.0986591512,Supplier_0335,2025,3,1,14.71724409008141,2.409308692676249,0,0,Gauteng_Q1,Gauteng_Works_Q1,25,0,2-3yr
ocds-00000759,City of Johannesburg,Western Cape,Goods,open,2025-07-05,c-00000759,478277.15,785,a-00000759,459092.16354628257,Supplier_0335,2025,7,3,13.077947745998939,2.1492128678986995,0,0,Western Cape_Q3,Western Cape_Goods_Q3,25,0,2-3yr
ocds-00000760,Eskom,Gauteng,Works,open,2024-05-20,c-00000760,4781042.36,618,a-00000760,4652217.483933092,Supplier_0030,2024,5,2,15.380169356799493,1.6919917864476386,0,0,Gauteng_Q2,Gauteng_Works_Q2,73,0,1-2yr
ocds-00000761,Dept of Education,Western Cape,Goods,limited,2023-04-26,c-00000761,2580110.58,656,a-00000761,2665243.2660324313,Supplier_0311,2023,4,2,14.763343204024645,1.7960301163586585,0,0,Western Cape_Q2,Western Cape_Goods_Q2,11,0,1-2yr
ocds-00000762,Eskom,Gauteng,Services,open,2025-07-03,c-00000762,954328.98,1560,a-00000762,971086.9843082747,Supplier_0271,2025,7,3,13.768764781609253,4.271047227926078,0,0,Gauteng_Q3,Gauteng_Services_Q3,14,0,>3yr
ocds-00000763,Dept of Health,Gauteng,Goods,open,2024-07-14,c-00000763,1548106.56,1778,a-00000763,1541698.1542668764,Supplier_0021,2024,7,3,14.252543813922097,4.867898699520876,0,0,Gauteng_Q3,Gauteng_Goods_Q3,91,0,>3yr
ocds-00000764,Dept of Education,Limpopo,Services,open,2023-05-07,c-00000764,424100.63,63,a-00000764,436990.8942886548,Supplier_0001,2023,5,2,12.957728398888449,0.17248459958932238,0,0,Limpopo_Q2,Limpopo_Services_Q2,143,0,<3mo
ocds-00000765,Dept of Health,Mpumalanga,Services,selective,2022-09-20,c-00000765,244102.28,966,a-00000765,234811.7628964292,Supplier_0015,2022,9,3,12.40534669340671,2.64476386036961,0,0,Mpumalanga_Q3,Mpumalanga_Services_Q3,98,0,2-3yr
ocds-00000766,SANRAL,Mpumalanga,Works,open,2024-11-19,c-00000766,609265.35,565,a-00000766,586220.8859666431,Supplier_0003,2024,11,4,13.320010807401474,1.5468856947296372,1,0,Mpumalanga_Q4,Mpumalanga_Works_Q4,156,0,1-2yr
ocds-00000767,SANRAL,North West,Goods,open,2024-07-25,c-00000767,1708876.79,1132,a-00000767,1681089.2283433403,Supplier_0021,2024,7,3,14.351347449886022,3.0992470910335386,0,0,North West_Q3,North West_Goods_Q3,91,0,>3yr
ocds-00000768,Dept of Education,Gauteng,Works,open,2023-10-26,c-00000768,3222594.35,586,a-00000768,3270017.9070236213,Supplier_0018,2023,10,4,14.985697602186288,1.6043805612594113,1,0,Gauteng_Q4,Gauteng_Works_Q4,99,0,1-2yr
ocds-00000769,Dept of Education,Free State,Goods,open,2023-08-24,c-00000769,1276772.4,1337,a-00000769,1280392.3207554836,Supplier_0013,2023,8,3,14.059846672127332,3.6605065023956196,0,1,Free State_Q3,Free State_Goods_Q3,98,0,>3yr
ocds-00000770,City of Johannesburg,Northern Cape,Works,open,2024-06-03,c-00000770,35828194.35,24,a-00000770,34351119.45220567,Supplier_0055,2024,6,2,17.39424572100179,0.06570841889117043,0,0,Northern Cape_Q2,Northern Cape_Works_Q2,45,0,<3mo
ocds-00000771,Dept of Public Works,Mpumalanga,Services,open,2023-01-25,c-00000771,797514.3,859,a-00000771,762837.8041999363,Supplier_0037,2023,1,1,13.589256298410087,2.351813826146475,0,0,Mpumalanga_Q1,Mpumalanga_Services_Q1,47,0,2-3yr
ocds-00000772,SANRAL,Gauteng,Works,open,2024-05-12,c-00000772,12543743.17,1067,a-00000772,12787590.184884243,Supplier_0136,2024,5,2,16.344732626753384,2.921286789869952,0,0,Gauteng_Q2,Gauteng_Works_Q2,10,0,2-3yr
ocds-00000773,Dept of Public Works,Limpopo,Services,open,2024-11-10,c-00000773,3333266.5,1681,a-00000773,3293689.199903793,Supplier_0420,2024,11,4,15.019463612095176,4.602327173169062,1,0,Limpopo_Q4,Limpopo_Services_Q4,23,0,>3yr
ocds-00000774,Dept of Education,Western Cape,Services,limited,2022-11-14,c-00000774,11853949.75,36,a-00000774,11660381.47046515,Supplier_0024,2022,11,4,16.288171766605583,0.09856262833675565,1,0,Western Cape_Q4,Western Cape_Services_Q4,79,0,<3mo
ocds-00000775,Eskom,Gauteng,Works,open,2023-05-21,c-00000775,1153389.48,579,a-00000775,1205015.481657603,Supplier_0009,2023,5,2,13.958216406271228,1.5852156057494866,0,0,Gauteng_Q2,Gauteng_Works_Q2,101,0,1-2yr
ocds-00000776,SANRAL,Western Cape,Works,open,2024-02-12,c-00000776,9383165.04,871,a-00000776,9353244.369690748,Supplier_0282,2024,2,1,16.054427794948506,2.3846680355920604,0,0,Western Cape_Q1,Western Cape_Works_Q1,13,0,2-3yr
ocds-00000777,Dept of Health,Northern Cape,Goods,direct,2023-02-16,c-00000777,1346369.49,946,a-00000777,1330743.421091167,Supplier_0001,2023,2,1,14.11292300391206,2.5900068446269677,0,0,Northern Cape_Q1,Northern Cape_Goods_Q1,143,0,2-3yr
ocds-00000778,eThekwini,Gauteng,Goods,open,2025-07-27,c-00000778,126541.41,70,a-00000778,121822.12739676943,Supplier_0084,2025,7,3,11.748332787880665,0.19164955509924708,0,0,Gauteng_Q3,Gauteng_Goods_Q3,11,0,<3mo
ocds-00000779,City of Johannesburg,Gauteng,Services,open,2024-04-27,c-00000779,9616351.05,872,a-00000779,9874622.364120305,Supplier_0116,2024,4,2,16.07897554594387,2.3874058863791925,0,0,Gauteng_Q2,Gauteng_Services_Q2,8,0,2-3yr
ocds-00000780,eThekwini,Eastern Cape,Works,open,2023-10-09,c-00000780,23624866.0,1511,a-00000780,23643515.96423524,Supplier_0305,2023,10,4,16.977810401698605,4.136892539356605,1,0,Eastern Cape_Q4,Eastern Cape_Works_Q4,8,0,>3yr
ocds-00000781,Dept of Health,Mpumalanga,Services,open,2022-10-27,c-00000781,4685180.43,1423,a-00000781,4455716.1548769735,Supplier_0359,2022,10,4,15.359915198625222,3.89596167008898,1,0,Mpumalanga_Q4,Mpumalanga_Services_Q4,10,0,>3yr
ocds-00000782,Eskom,Gauteng,Works,open,2023-11-12,c-00000782,873979.63,1271,a-00000782,888534.7517541846,Supplier_0373,2023,11,4,13.680813491920686,3.479808350444901,1,0,Gauteng_Q4,Gauteng_Works_Q4,14,0,>3yr
ocds-00000783,eThekwini,North West,Services,open,2024-08-11,c-00000783,8568633.53,1109,a-00000783,8548750.207745668,Supplier_0020,2024,8,3,15.963618946490804,3.0362765229295,0,1,North West_Q3,North West_Services_Q3,73,0,>3yr
ocds-00000784,eThekwini,Gauteng,Works,open,2024-06-02,c-00000784,3028368.01,1380,a-00000784,2944177.8787713973,Supplier_0484,2024,6,2,14.923534752032527,3.7782340862423,0,0,Gauteng_Q2,Gauteng_Works_Q2,13,0,>3yr
ocds-00000785,eThekwini,KwaZulu-Natal,Services,open,2024-05-23,c-00000785,36130995.27,1185,a-00000785,35964992.5778524,Supplier_0488,2024,5,2,17.402661677335402,3.24435318275154,0,0,KwaZulu-Natal_Q2,KwaZulu-Natal_Services_Q2,15,0,>3yr
ocds-00000786,eThekwini,Mpumalanga,Services,open,2025-08-08,c-00000786,171425.86,1069,a-00000786,173586.84635887836,Supplier_0029,2025,8,3,12.051911982319748,2.926762491444216,0,1,Mpumalanga_Q3,Mpumalanga_Services_Q3,74,0,2-3yr
ocds-00000787,City of Johannesburg,Gauteng,Services,open,2025-12-24,c-00000787,95870.55,1631,a-00000787,97082.82704791817,Supplier_0168,2025,12,4,11.470764553667477,4.465434633812457,1,0,Gauteng_Q4,Gauteng_Services_Q4,8,0,>3yr
ocds-00000788,Dept of Education,Mpumalanga,Services,open,2022-12-01,c-00000788,12812.2,30,a-00000788,13307.321077502396,Supplier_0148,2022,12,4,9.458231168534715,0.08213552361396304,1,0,Mpumalanga_Q4,Mpumalanga_Services_Q4,17,0,<3mo
ocds-00000789,Dept of Health,Gauteng,Works,open,2024-07-02,c-00000789,375401.11,18,a-00000789,379144.0143517725,Supplier_0289,2024,7,3,12.835753023790033,0.049281314168377825,0,0,Gauteng_Q3,Gauteng_Works_Q3,13,0,<3mo
ocds-00000790,SANRAL,KwaZulu-Natal,Goods,open,2023-07-12,c-00000790,29461190.23,1055,a-00000790,29172495.52423776,Supplier_0476,2023,7,3,17.198584403687036,2.8884325804243667,0,0,KwaZulu-Natal_Q3,KwaZulu-Natal_Goods_Q3,14,0,2-3yr
ocds-00000791,Eskom,Free State,Services,open,2022-07-27,c-00000791,10536900.47,614,a-00000791,10931040.147594571,Supplier_0229,2022,7,3,16.170394079679067,1.68104038329911,0,0,Free State_Q3,Free State_Services_Q3,13,0,1-2yr
ocds-00000792,Dept of Health,Northern Cape,Works,open,2023-08-03,c-00000792,23222992.65,13,a-00000792,23788191.905939188,Supplier_0426,2023,8,3,16.960653451419105,0.03559206023271732,0,1,Northern Cape_Q3,Northern Cape_Works_Q3,16,0,<3mo
ocds-00000793,SANRAL,Mpumalanga,Goods,open,2025-04-20,c-00000793,1671191.58,741,a-00000793,1649475.788395168,Supplier_0005,2025,4,2,14.329048049291229,2.028747433264887,0,0,Mpumalanga_Q2,Mpumalanga_Goods_Q2,143,0,2-3yr
ocds-00000794,City of Cape Town,Gauteng,Works,open,2023-07-02,c-00000794,11384813.66,649,a-00000794,10867333.607884945,Supplier_0053,2023,7,3,16.24779097803258,1.7768651608487338,0,0,Gauteng_Q3,Gauteng_Works_Q3,33,0,1-2yr
ocds-00000795,Dept of Public Works,Gauteng,Works,open,2024-01-04,c-00000795,14142327.19,1656,a-00000795,14625342.065806214,Supplier_0369,2024,1,1,16.464682857637055,4.5338809034907595,0,0,Gauteng_Q1,Gauteng_Works_Q1,15,0,>3yr
ocds-00000796,eThekwini,KwaZulu-Natal,Goods,open,2025-10-04,c-00000796,541803.4,762,a-00000796,516560.54650222743,Supplier_0015,2025,10,4,13.202660329678045,2.086242299794661,1,0,KwaZulu-Natal_Q4,KwaZulu-Natal_Goods_Q4,98,0,2-3yr
ocds-00000797,Dept of Education,Eastern Cape,Services,selective,2022-03-05,c-00000797,6292252.96,1629,a-00000797,6430675.749013378,Supplier_0409,2022,3,1,15.654829904710676,4.459958932238193,0,0,Eastern Cape_Q1,Eastern Cape_Services_Q1,12,0,>3yr
ocds-00000798,SANRAL,Gauteng,Works,selective,2025-09-26,c-00000798,1889407.1,1249,a-00000798,1967929.3448134891,Supplier_0274,2025,9,3,14.451774163383243,3.4195756331279945,0,0,Gauteng_Q3,Gauteng_Works_Q3,13,0,>3yr
ocds-00000799,Dept of Public Works,KwaZulu-Natal,Services,open,2023-10-24,c-00000799,1420177.9,1047,a-00000799,1456678.1574612523,Supplier_0036,2023,10,4,14.166293407557378,2.86652977412731,1,0,KwaZulu-Natal_Q4,KwaZulu-Natal_Services_Q4,65,0,2-3yr
ocds-00000800,Dept of Education,Western Cape,Services,open,2025-06-25,c-00000800,23489801.17,829,a-00000800,22859910.774458624,Supplier_0373,2025,6,2,16.97207693471798,2.269678302532512,0,0,Western Cape_Q2,Western Cape_Services_Q2,14,0,2-3yr
ocds-00000801,SANRAL,Gauteng,Goods,open,2024-08-03,c-00000801,5045341.04,983,a-00000801,5085048.200767625,Supplier_0025,2024,8,3,15.433976007291301,2.6913073237508556,0,1,Gauteng_Q3,Gauteng_Goods_Q3,90,0,2-3yr
ocds-00000802,Dept of Health,Eastern Cape,Services,open,2025-09-17,c-00000802,38446.8,1322,a-00000802,38929.65175977449,Supplier_0151,2025,9,3,10.557056756131676,3.619438740588638,0,0,Eastern Cape_Q3,Eastern Cape_Services_Q3,9,0,>3yr
ocds-00000803,SANRAL,Gauteng,Works,open,2022-12-25,c-00000803,691994.48,584,a-00000803,680915.3592019056,Supplier_0375,2022,12,4,13.447334702786566,1.5989048596851472,1,0,Gauteng_Q4,Gauteng_Works_Q4,16,0,1-2yr
ocds-00000804,City of Johannesburg,North West,Works,limited,2025-05-15,c-00000804,15351012.67,1513,a-00000804,16014798.89499244,Supplier_0292,2025,5,2,16.546692066950676,4.142368240930869,0,0,North West_Q2,North West_Works_Q2,10,0,>3yr
ocds-00000805,Eskom,Limpopo,Services,open,2024-03-11,c-00000805,1681045.06,1116,a-00000805,1763260.6814156712,Supplier_0013,2024,3,1,14.3349268123723,3.055441478439425,0,0,Limpopo_Q1,Limpopo_Services_Q1,98,0,>3yr
ocds-00000806,Eskom,Eastern Cape,Goods,open,2023-07-18,c-00000806,1669947.87,47,a-00000806,1715796.3434572497,Supplier_0394,2023,7,3,14.328303567157768,0.12867898699520877,0,0,Eastern Cape_Q3,Eastern Cape_Goods_Q3,17,0,<3mo
ocds-00000807,Eskom,Gauteng,Goods,direct,2025-01-15,c-00000807,1782240.38,1072,a-00000807,1785703.2247537991,Supplier_0049,2025,1,1,14.393382332385208,2.9349760438056127,0,0,Gauteng_Q1,Gauteng_Goods_Q1,32,0,2-3yr
ocds-00000808,eThekwini,Mpumalanga,Services,open,2025-04-24,c-00000808,197080.49,600,a-00000808,194076.16204501508,Supplier_0001,2025,4,2,12.19137257701089,1.6427104722792607,0,0,Mpumalanga_Q2,Mpumalanga_Services_Q2,143,0,1-2yr
ocds-00000809,Dept of Health,Eastern Cape,Services,open,2023-09-05,c-00000809,2153196.01,922,a-00000809,2061186.102295463,Supplier_0085,2023,9,3,14.5824642770371,2.524298425735797,0,0,Eastern Cape_Q3,Eastern Cape_Services_Q3,11,0,2-3yr
ocds-00000810,Dept of Health,Limpopo,Services,open,2024-10-11,c-00000810,1092315.18,1073,a-00000810,1072160.7859366687,Supplier_0018,2024,10,4,13.903810935502298,2.937713894592745,1,0,Limpopo_Q4,Limpopo_Services_Q4,99,0,2-3yr
ocds-00000811,Dept of Education,Mpumalanga,Works,open,2022-10-19,c-00000811,14776603.96,1723,a-00000811,15490633.086192306,Supplier_0113,2022,10,4,16.50855574209133,4.717316906228611,1,0,Mpumalanga_Q4,Mpumalanga_Works_Q4,21,0,>3yr
ocds-00000812,Dept of Public Works,Eastern Cape,Goods,open,2022-02-08,c-00000812,3246785.5,884,a-00000812,3263115.37753859,Supplier_0449,2022,2,1,14.993176295920387,2.4202600958247777,0,0,Eastern Cape_Q1,Eastern Cape_Goods_Q1,15,0,2-3yr
ocds-00000813,Eskom,Gauteng,Goods,direct,2023-01-10,c-00000813,10366490.76,863,a-00000813,10818441.879786193,Supplier_0294,2023,1,1,16.154089216313295,2.3627652292950034,0,0,Gauteng_Q1,Gauteng_Goods_Q1,11,0,2-3yr
ocds-00000814,City of Johannesburg,Gauteng,Goods,open,2022-11-22,c-00000814,10428537.62,734,a-00000814,10492266.526825355,Supplier_0321,2022,11,4,16.160056704025006,2.0095824777549622,1,0,Gauteng_Q4,Gauteng_Goods_Q4,9,0,2-3yr
ocds-00000815,City of Cape Town,Western Cape,Services,open,2025-09-22,c-00000815,4267631.99,61,a-00000815,4448594.306475877,Supplier_0014,2025,9,3,15.266569896609802,0.16700889801505817,0,0,Western Cape_Q3,Western Cape_Services_Q3,92,0,<3mo
ocds-00000816,Dept of Health,Gauteng,Services,open,2024-05-06,c-00000816,114985.42,915,a-00000816,112598.84541598792,Supplier_0368,2024,5,2,11.652569313416052,2.5051334702258727,0,0,Gauteng_Q2,Gauteng_Services_Q2,16,0,2-3yr
ocds-00000817,SANRAL,Gauteng,Works,open,2025-04-24,c-00000817,2101137.23,812,a-00000817,2061569.2979926702,Supplier_0274,2025,4,2,14.55798977014268,2.223134839151266,0,0,Gauteng_Q2,Gauteng_Works_Q2,13,0,2-3yr
ocds-00000818,Dept of Health,KwaZulu-Natal,Works,open,2024-04-05,c-00000818,20570.37,645,a-00000818,21407.531178890702,Supplier_0406,2024,4,2,9.931655582276548,1.7659137577002053,0,0,KwaZulu-Natal_Q2,KwaZulu-Natal_Works_Q2,20,0,1-2yr
ocds-00000819,Dept of Health,North West,Services,open,2023-03-22,c-00000819,61792.94,1689,a-00000819,64614.18274437446,Supplier_0029,2023,3,1,11.03156058038533,4.6242299794661195,0,0,North West_Q1,North West_Services_Q1,74,0,>3yr
ocds-00000820,Dept of Public Works,KwaZulu-Natal,Works,open,2025-05-12,c-00000820,10525304.42,33,a-00000820,10203286.815346722,Supplier_0255,2025,5,2,16.169292955639005,0.09034907597535935,0,0,KwaZulu-Natal_Q2,KwaZulu-Natal_Works_Q2,10,0,<3mo
ocds-00000821,Dept of Education,Eastern Cape,Services,open,2024-08-09,c-00000821,6372777.25,827,a-00000821,6214735.988336688,Supplier_0105,2024,8,3,15.667546078461188,2.2642026009582477,0,1,Eastern Cape_Q3,Eastern Cape_Services_Q3,12,0,2-3yr
ocds-00000822,Dept of Public Works,KwaZulu-Natal,Works,open,2023-01-15,c-00000822,37654.65,880,a-00000822,37615.34195776833,Supplier_0003,2023,1,1,10.536238288370265,2.409308692676249,0,0,KwaZulu-Natal_Q1,KwaZulu-Natal_Works_Q1,156,0,2-3yr
ocds-00000823,eThekwini,KwaZulu-Natal,Works,open,2024-10-08,c-00000823,126670011.0,1555,a-00000823,122315873.0132779,Supplier_0425,2024,10,4,18.65709593219416,4.257357973990418,1,0,KwaZulu-Natal_Q4,KwaZulu-Natal_Works_Q4,17,0,>3yr
ocds-00000824,Eskom,Western Cape,Works,open,2024-09-18,c-00000824,1482830.59,1002,a-00000824,1435165.424667964,Supplier_0069,2024,9,3,14.209464054320964,2.7433264887063653,0,0,Western Cape_Q3,Western Cape_Works_Q3,25,0,2-3yr
ocds-00000825,SANRAL,Gauteng,Services,limited,2024-10-01,c-00000825,1979750.65,563,a-00000825,1983237.0854104853,Supplier_0448,2024,10,4,14.498481965510877,1.541409993155373,1,0,Gauteng_Q4,Gauteng_Services_Q4,16,0,1-2yr
ocds-00000826,Dept of Public Works,North West,Goods,open,2024-01-26,c-00000826,351217.97,781,a-00000826,353910.8747016551,Supplier_0005,2024,1,1,12.769165154090729,2.138261464750171,0,0,North West_Q1,North West_Goods_Q1,143,0,2-3yr
ocds-00000827,Dept of Health,Mpumalanga,Works,open,2025-05-14,c-00000827,10215785.36,717,a-00000827,10000117.156363716,Supplier_0008,2025,5,2,16.139444764181405,1.9630390143737166,0,0,Mpumalanga_Q2,Mpumalanga_Works_Q2,112,0,1-2yr
ocds-00000828,Dept of Education,Gauteng,Services,open,2023-09-22,c-00000828,263101.04,871,a-00000828,259139.9917715719,Supplier_0087,2023,9,3,12.48029722070414,2.3846680355920604,0,0,Gauteng_Q3,Gauteng_Services_Q3,14,0,2-3yr
ocds-00000829,eThekwini,Gauteng,Works,open,2025-06-02,c-00000829,21825085.47,1387,a-00000829,20873806.932672087,Supplier_0276,2025,6,2,16.898570621652308,3.7973990417522243,0,0,Gauteng_Q2,Gauteng_Works_Q2,14,0,>3yr
ocds-00000830,eThekwini,Gauteng,Services,open,2022-02-12,c-00000830,2142575.09,948,a-00000830,2075471.3304278215,Supplier_0153,2022,2,1,14.577519443409209,2.595482546201232,0,0,Gauteng_Q1,Gauteng_Services_Q1,9,0,2-3yr
ocds-00000831,SANRAL,Eastern Cape,Works,open,2025-06-07,c-00000831,28993615.21,965,a-00000831,30410932.232499335,Supplier_0371,2025,6,2,17.182586233028776,2.642026009582478,0,0,Eastern Cape_Q2,Eastern Cape_Works_Q2,13,0,2-3yr
ocds-00000832,Dept of Health,Mpumalanga,Works,open,2022-04-27,c-00000832,4719032.35,1445,a-00000832,4630977.830826834,Supplier_0405,2022,4,2,15.367114537858802,3.9561943874058865,0,0,Mpumalanga_Q2,Mpumalanga_Works_Q2,10,0,>3yr
ocds-00000833,SANRAL,Gauteng,Goods,open,2022-04-24,c-00000833,799014.45,889,a-00000833,760632.3743525055,Supplier_0293,2022,4,2,13.5911355612323,2.433949349760438,0,0,Gauteng_Q2,Gauteng_Goods_Q2,12,0,2-3yr
ocds-00000834,Dept of Education,Limpopo,Goods,open,2025-04-14,c-00000834,510220.36,934,a-00000834,524460.8238941432,Supplier_0043,2025,4,2,13.142599949748421,2.5571526351813825,0,0,Limpopo_Q2,Limpopo_Goods_Q2,49,0,2-3yr
ocds-00000835,Dept of Education,Limpopo,Works,open,2025-02-26,c-00000835,690853.93,1190,a-00000835,663294.1426985633,Supplier_0002,2025,2,1,13.445685138595996,3.2580424366872007,0,0,Limpopo_Q1,Limpopo_Works_Q1,146,0,>3yr
ocds-00000836,SANRAL,Mpumalanga,Services,direct,2023-11-26,c-00000836,4533370.1,1065,a-00000836,4590289.480970038,Supplier_0387,2023,11,4,15.326976392885822,2.915811088295688,1,0,Mpumalanga_Q4,Mpumalanga_Services_Q4,8,0,2-3yr
ocds-00000837,Eskom,Western Cape,Works,open,2023-10-14,c-00000837,18795919.27,581,a-00000837,19317192.974366646,Supplier_0488,2023,10,4,16.749150397335878,1.5906913073237507,1,0,Western Cape_Q4,Western Cape_Works_Q4,15,0,1-2yr
ocds-00000838,Dept of Public Works,Gauteng,Works,limited,2024-04-20,c-00000838,9003638.72,1544,a-00000838,9204393.32472935,Supplier_0500,2024,4,2,16.013139466880794,4.227241615331964,0,0,Gauteng_Q2,Gauteng_Works_Q2,6,0,>3yr
